census_tract,ct_population,ct_prct_white,ct_prct_black,ct_prct_asian,ct_prct_hispanic,ct_prct_age_5_9,ct_prct_age_10_14,ct_prct_age_15_19,ct_prct_age_20_24,ct_prct_age_25_34,ct_prct_age_35_44,ct_prct_age_45_54,ct_prct_age_55_59,ct_prct_age_60_64,ct_prct_age_65_74,ct_prct_age_75_84,ct_prct_age_85_plus,ct_median_inc,ct_prct_inc_less_than_10,ct_prct_inc_10_15,ct_prct_inc_15_25,ct_prct_inc_25_35,ct_prct_inc_35_50,ct_prct_inc_50_75,ct_prct_inc_75_100,ct_prct_inc_100_150,ct_prct_inc_150_200,ct_prct_inc_200_plus,ct_prct_less_than_9th,ct_prct_9th_12th,ct_prct_high_school,ct_prct_some_college,ct_prct_associates,ct_prct_bachelors,ct_prct_grad,ct_prct_high_school_plus,ct_prct_bachelors_plus,ct_prct_occupied,ct_prct_vacant,ct_prct_home_owner_vacancy,ct_prct_renter_vacancy,ct_prct_home_owner_occupied,ct_prct_renter_occupied
51760010200,4340,0.705299539,0.284331797,0.010368664,0.015898618,0.071198157,0.048387097,0.025345622,0.030184332,0.011981567,0.056451613,0.170967742,0.135253456,0.082258065,0.077880184,0.114516129,0.064516129,51989,0.041102078,0,0.142728094,0.158536585,0.141824752,0.200090334,0.128726287,0.075429088,0.063233966,0.048328817,0.026077098,0.092120181,0.19047619,0.183673469,0.062358277,0.257369615,0.18792517,0.881802721,0.445294785,0.893102057,0.106897943,0,0.072,0.501355014,0.498644986
51760010300,1599,0.075672295,0.92057536,0,0.005003127,0.101938712,0.081300813,0.074421513,0.045028143,0.062539087,0.13633521,0.09380863,0.117573483,0.053783615,0.049405879,0.120700438,0.038774234,23910,0.185064935,0.081168831,0.261363636,0.12987013,0.133116883,0.136363636,0.032467532,0.040584416,0,0,0.01182266,0.20591133,0.384236453,0.245320197,0.082758621,0.031527094,0.038423645,0.78226601,0.069950739,0.903225806,0.096774194,0,0.05,0.316558442,0.683441558
51760010401,2570,0.666536965,0.278210117,0.018677043,0.03463035,0.086770428,0.014396887,0.039688716,0.008949416,0.022957198,0.178599222,0.152140078,0.143579767,0.094941634,0.091828794,0.130350195,0.035797665,54194,0.16726233,0.024303074,0.110793424,0.035739814,0.112223016,0.143674053,0.080057184,0.170121515,0.090064332,0.065761258,0.01505174,0.058325494,0.11335842,0.201317027,0.056914393,0.309031044,0.246001881,0.926622766,0.555032926,0.844296922,0.155703078,0,0.125,0.525375268,0.474624732
51760010402,3458,0.603528051,0.331983806,0.010410642,0.019086177,0.049739734,0.026604974,0.053499132,0.040775014,0.039329092,0.177270098,0.085309427,0.162810873,0.095430885,0.108444187,0.100057837,0.022845575,67857,0.084039548,0.073446328,0.14759887,0.051553672,0.11299435,0.088983051,0.086158192,0.153248588,0.101694915,0.100282486,0.017935578,0.06954612,0.200219619,0.129941435,0.03477306,0.333089312,0.214494876,0.912518302,0.547584187,0.875695733,0.124304267,0,0.093,0.531073446,0.468926554
51760010500,1570,0.175796178,0.769426752,0.014012739,0.007643312,0.022929936,0.036305732,0.03566879,0.064968153,0.050318471,0.104458599,0.101910828,0.159235669,0.088535032,0.107643312,0.111464968,0.107643312,42986,0.051502146,0.057224607,0.140200286,0.195994278,0.114449213,0.107296137,0.131616595,0.118741059,0.035765379,0.0472103,0.010483871,0.141935484,0.309677419,0.2,0.041935484,0.106451613,0.189516129,0.847580645,0.295967742,0.912532637,0.087467363,0,0,0.618025751,0.381974249
51760010600,2297,0.276882891,0.62821071,0.01915542,0.010448411,0.060949064,0.024814976,0.042664345,0.054418807,0.049194602,0.188071397,0.112755768,0.102307357,0.106225512,0.080975185,0.0949064,0.040487593,64712,0.075308642,0.037037037,0.098765432,0.059259259,0.134567901,0.19382716,0.092592593,0.165432099,0.087654321,0.055555556,0.026643991,0.095238095,0.243764172,0.232426304,0.05952381,0.179705215,0.162698413,0.878117914,0.342403628,0.855332629,0.144667371,0,0.04,0.704938272,0.295061728
51760010700,2670,0.204868914,0.738202247,0,0.072659176,0.023595506,0.025093633,0.007865169,0.069662921,0.062172285,0.197003745,0.145692884,0.116104869,0.077153558,0.076029963,0.098501873,0.078651685,45924,0.041269841,0.039153439,0.108994709,0.156613757,0.185185185,0.228571429,0.102645503,0.111111111,0.007407407,0.019047619,0.065989848,0.118135671,0.255191509,0.237194278,0.06922012,0.158283341,0.095985233,0.815874481,0.254268574,0.817474048,0.182525952,0.023,0.073,0.580952381,0.419047619
51760010800,4432,0.070397112,0.888312274,0.01782491,0.02549639,0.070622744,0.009250903,0.031362816,0.035875451,0.046028881,0.192915162,0.098149819,0.120487365,0.145983755,0.100857401,0.076940433,0.053023466,30110,0.195065978,0.117039587,0.126219162,0.11761331,0.082042456,0.229489386,0.024670109,0.068846816,0.039013196,0,0.027684564,0.204418345,0.306208054,0.268176734,0.054250559,0.108501119,0.030760626,0.767897092,0.139261745,0.93458445,0.06541555,0,0,0.479632817,0.520367183
51760010900,3225,0.134263566,0.840930233,0,0.017674419,0.044031008,0.046821705,0.062325581,0.040310078,0.065116279,0.197829457,0.08496124,0.154418605,0.093643411,0.063875969,0.102325581,0.022015504,34661,0.070642202,0.119266055,0.155045872,0.162385321,0.166972477,0.196330275,0.09266055,0.036697248,0,0,0.056043496,0.119615224,0.352990381,0.298201589,0.044332915,0.100794647,0.028021748,0.82434128,0.128816395,0.865766481,0.134233519,0,0,0.440366972,0.559633028
51760011000,2718,0.151214128,0.74392936,0.033112583,0.014716703,0.062913907,0.058130979,0.046725533,0.067328918,0.066593083,0.18285504,0.119573216,0.12656365,0.048197204,0.102649007,0.067328918,0.030905077,40509,0.0875,0.056818182,0.1375,0.161363636,0.148863636,0.170454545,0.057954545,0.103409091,0.052272727,0.023863636,0.030031612,0.104847208,0.256059009,0.313487882,0.095363541,0.117492097,0.082718651,0.86512118,0.200210748,0.866141732,0.133858268,0.031,0,0.421590909,0.578409091
51760011100,3264,0.276654412,0.66942402,0.019607843,0.018382353,0.038602941,0.023897059,0.020526961,0.152267157,0.212622549,0.182291667,0.094362745,0.075367647,0.030330882,0.06495098,0.053002451,0.039522059,46121,0.098825832,0.045009785,0.118395303,0.145792564,0.130136986,0.116438356,0.142857143,0.15851272,0.025440313,0.018590998,0.022197558,0.081021088,0.199223085,0.261376249,0.047169811,0.261931188,0.127081021,0.896781354,0.389012209,0.744897959,0.255102041,0,0.071,0.473581213,0.526418787
51760020100,1996,0.027054108,0.947895792,0.01252505,0.01252505,0.154809619,0.115230461,0.087174349,0.099198397,0.028056112,0.152805611,0.087174349,0.080160321,0.085671343,0.04509018,0.033567134,0.01753507,17902,0.423493045,0.051004637,0.219474498,0.128284389,0.054095827,0.094281298,0.017001546,0.01236476,0,0,0.091350826,0.212827988,0.311953353,0.316812439,0.026239067,0.040816327,0,0.695821186,0.040816327,0.924285714,0.075714286,0,0,0.173106646,0.826893354
51760020200,4517,0.011954837,0.962143015,0,0.018375028,0.138144786,0.109143237,0.109364623,0.056010627,0.036085898,0.15939783,0.102058889,0.10360859,0.058888643,0.030551251,0.059995572,0.022359973,14725,0.335825969,0.175390891,0.17675051,0.087015636,0.100611829,0.079537729,0.006798097,0.038069341,0,0,0.093574297,0.197590361,0.41686747,0.193975904,0.016465863,0.054216867,0.027309237,0.708835341,0.081526104,0.900244798,0.099755202,0,0.013,0.139360979,0.860639021
51760020300,1631,0.130594727,0.818516248,0.011649295,0.001839362,0.053954629,0.055180871,0.023911711,0.036787247,0.114040466,0.12507664,0.081545064,0.165542612,0.063151441,0.026364194,0.082771306,0.097486205,32500,0.202786378,0.060371517,0.184210526,0.060371517,0.125386997,0.215170279,0.120743034,0.012383901,0.012383901,0.00619195,0.077054795,0.169520548,0.251712329,0.28510274,0.068493151,0.107876712,0.040239726,0.753424658,0.148116438,0.764497041,0.235502959,0.039,0,0.623839009,0.376160991
51760020400,5301,0.069986795,0.896057348,0,0.030748915,0.127523109,0.132805131,0.046972269,0.05319751,0.10431994,0.216751556,0.082248632,0.087153367,0.047726844,0.034521788,0.03357857,0.027164686,14075,0.299583911,0.226074896,0.171983356,0.089459085,0.126213592,0.056865465,0.025658807,0,0,0.004160888,0.08283398,0.264363765,0.3623546,0.231582658,0.011279521,0.034896017,0.012689461,0.652802256,0.047585478,0.908060453,0.091939547,0,0,0.171289875,0.828710125
51760020500,5318,0.626175254,0.249529898,0.039864611,0.03967657,0.012598721,0.012598721,0,0.009778112,0.2194434,0.493042497,0.058668672,0.105114705,0.041180895,0.014479127,0.029146296,0.003948853,53384,0.095353781,0.049498937,0.078348011,0.063467962,0.161251139,0.193136957,0.160340115,0.120255087,0.042514425,0.035833586,0,0.038335435,0.116771753,0.097351828,0.079697352,0.398991173,0.268852459,0.961664565,0.667843632,0.875565009,0.124434991,0,0.049,0.06468266,0.93531734
51760020600,1852,0.527537797,0.314794816,0.050215983,0.016198704,0.085853132,0.039956803,0.010259179,0.020518359,0.050215983,0.306155508,0.18574514,0.10475162,0.076133909,0.034017279,0.062095032,0.019438445,66417,0.065243179,0.058125741,0.027283511,0.086595492,0.132858837,0.213523132,0.148279953,0.135231317,0.080664294,0.052194543,0.027229408,0.082368958,0.132062628,0.136147039,0.045609258,0.268209666,0.308373043,0.890401634,0.576582709,0.852376138,0.147623862,0.077,0.033,0.523131673,0.476868327
51760020700,1363,0.235509905,0.683052091,0.021276596,0.019809244,0.063829787,0.042553191,0.024211299,0.006603081,0.031548056,0.264123258,0.074101247,0.182685253,0.037417461,0.119589142,0.099779897,0.044754219,34205,0.188602442,0.115332429,0.120759837,0.080054274,0.070556309,0.221166893,0.062415197,0.081411126,0.037991859,0.021709634,0.034421889,0.228596646,0.201235658,0.200353045,0.027360989,0.177405119,0.130626655,0.736981465,0.308031774,0.91552795,0.08447205,0.048,0.03,0.348710991,0.651289009
51760020800,1671,0.745062837,0.20406942,0.014362657,0.011968881,0.029323758,0.039497307,0.015559545,0.004189108,0.047875524,0.284260922,0.155595452,0.135846798,0.108916816,0.086175943,0.0502693,0.039497307,80875,0.074125874,0.041958042,0.055944056,0.026573427,0.083916084,0.159440559,0.096503497,0.208391608,0.134265734,0.118881119,0.021483021,0.041580042,0.105336105,0.124047124,0.06999307,0.343728344,0.293832294,0.936936937,0.637560638,0.862484922,0.137515078,0,0.051,0.527272727,0.472727273
51760020900,3258,0.162983425,0.749232658,0.004910988,0.021792511,0.073050952,0.047268263,0.073357888,0.025475752,0.080417434,0.19582566,0.108962554,0.086556169,0.0893186,0.104051565,0.054020872,0.033763045,35568,0.156908665,0.056206089,0.091334895,0.18579235,0.096799375,0.170179547,0.101483216,0.092115535,0.014832162,0.034348165,0.023225241,0.215162138,0.262927257,0.231375986,0.036371604,0.124890447,0.106047327,0.761612621,0.230937774,0.800124922,0.199875078,0.048,0.011,0.444964871,0.555035129
51760021000,2015,0.192555831,0.757816377,0,0.018858561,0.118610422,0.074441687,0.084863524,0.05955335,0.064019851,0.178163772,0.127543424,0.112655087,0.063523573,0.070967742,0.028784119,0.012903226,30104,0.191489362,0.140957447,0.118351064,0.132978723,0.105053191,0.196808511,0.074468085,0.034574468,0.005319149,0,0.033996683,0.154228856,0.292703151,0.26119403,0.092039801,0.106135987,0.059701493,0.811774461,0.165837479,0.985583224,0.014416776,0,0,0.268617021,0.731382979
51760021100,1620,0.161728395,0.790740741,0.004320988,0.02345679,0.101851852,0.074074074,0.055555556,0.054938272,0.033950617,0.25617284,0.087037037,0.115432099,0.020987654,0.074691358,0.099382716,0.024691358,38125,0.173333333,0.038095238,0.163809524,0.074285714,0.142857143,0.093333333,0.192380952,0.095238095,0.019047619,0.007619048,0.026339691,0.136239782,0.286103542,0.266121708,0.089009991,0.16893733,0.027247956,0.837420527,0.196185286,0.833333333,0.166666667,0.043,0.096,0.641904762,0.358095238
51760021200,1552,0.195876289,0.785438144,0,0.00193299,0.038015464,0.085695876,0.06056701,0.052835052,0.010309278,0.18492268,0.142396907,0.155283505,0.06056701,0.041237113,0.092139175,0.054768041,29591,0.108792846,0.098360656,0.147540984,0.242921013,0.093889717,0.114754098,0.126676602,0.049180328,0.017883756,0,0.047089041,0.213184932,0.332191781,0.203767123,0.045376712,0.117294521,0.04109589,0.739726027,0.158390411,0.93977591,0.06022409,0,0.022,0.414307004,0.585692996
51760030100,2522,0.02815226,0.953211737,0.001586043,0,0.172482157,0.111419508,0.111022998,0.069785884,0.09000793,0.116970658,0.057494052,0.060269627,0.054718477,0.060666138,0.088025377,0.003568596,10734,0.46567718,0.170686456,0.215213358,0.080705009,0.025974026,0.014842301,0.02690167,0,0,0,0.108637578,0.333926981,0.308993767,0.154942119,0.051647373,0.034728406,0.007123776,0.557435441,0.041852182,0.894605809,0.105394191,0,0.03,0.009276438,0.990723562
51760030200,2709,0.434846807,0.466961979,0.056478405,0.03949797,0.021040975,0.021040975,0.008121078,0.132152086,0.301587302,0.303433001,0.070505722,0.046142488,0.016611296,0.024732374,0.021779254,0.004429679,30337,0.161682243,0.158878505,0.110280374,0.151401869,0.091588785,0.180373832,0.08317757,0.03364486,0.024299065,0.004672897,0.046494993,0.007868383,0.170243205,0.206723891,0.092274678,0.281831187,0.194563662,0.945636624,0.47639485,0.932868352,0.067131648,0,0.031,0.172897196,0.827102804
51760030500,4453,0.582079497,0.220974624,0.099483494,0.051650573,0,0,0.004491354,0.086234,0.312598248,0.329440826,0.100157197,0.068942286,0.052773411,0.01661801,0.024253312,0.004491354,36934,0.249353528,0.06169191,0.097524935,0.057997784,0.124122645,0.219061692,0.091244921,0.036202438,0.027336535,0.035463613,0.020700038,0.06097102,0.086563794,0.118931125,0.050432819,0.339856982,0.322544223,0.918328942,0.662401204,0.900831947,0.099168053,0,0.043,0.049501293,0.950498707
51760040200,4589,0.512312051,0.374155589,0.048594465,0.050119852,0,0,0.00457616,0.111789061,0.315972979,0.287426455,0.05992591,0.062976683,0.038788407,0.051427326,0.021573328,0.029418174,46106,0.153984422,0.041941282,0.084481726,0.106650689,0.12762133,0.232474536,0.131216297,0.116836429,0,0.004793289,0.016506718,0.053742802,0.183109405,0.175815739,0.069865643,0.406525912,0.094433781,0.92975048,0.500959693,0.84335523,0.15664477,0,0.094,0.228879569,0.771120431
51760040300,3407,0.521866745,0.234810684,0.147343704,0.071910772,5.87E-04,0,0,0.683886117,0.211329615,0.046962137,0.00352216,0.012034048,0.015556208,0.007631347,0.012327561,0,12365,0.407407407,0.124338624,0.132275132,0.068783069,0.018518519,0.058201058,0.068783069,0,0.05026455,0.071428571,0.036619718,0.008450704,0.118309859,0.154929577,0.047887324,0.363380282,0.270422535,0.954929577,0.633802817,0.915254237,0.084745763,0,0.033,0.214285714,0.785714286
51760040400,4101,0.824676908,0.125091441,0.033650329,0.061448427,0.012435991,0.032187271,0.017312851,0.069982931,0.330407218,0.197268959,0.051450866,0.07973665,0.035601073,0.031943428,0.108510119,0.033162643,36435,0.123271197,0.116055322,0.17979555,0.071557426,0.074564041,0.044497895,0.042693927,0.14672279,0.034876729,0.165965123,0.029024943,0.011791383,0.084807256,0.055782313,0.036281179,0.468027211,0.314285714,0.959183673,0.782312925,0.874342797,0.125657203,0,0.095,0.311485268,0.688514732
51760040500,3378,0.853463588,0.084073416,0.01687389,0.029899349,0.013321492,0.021018354,0.00473653,0.020426288,0.097098875,0.385435169,0.101539372,0.122261693,0.063647128,0.060094731,0.073416223,0.020722321,59958,0.055523424,0.055523424,0.115095431,0.086176981,0.077501446,0.20821284,0.137651822,0.06362059,0.07518797,0.125506073,0.017550018,0.012636013,0.094419094,0.114777115,0.032292032,0.391716392,0.336609337,0.96981397,0.728325728,0.912882788,0.087117212,0,0.044,0.317524581,0.682475419
51760040600,1875,0.8256,0.122666667,0.041066667,0.0288,0.013333333,0,0,0.002666667,0.140266667,0.503466667,0.12,0.049066667,0.024533333,0.011733333,0.112,0.018133333,49865,0.018099548,0.029411765,0.066742081,0.159502262,0.228506787,0.171945701,0.041855204,0.165158371,0.080316742,0.038461538,0,0.018963338,0.134639697,0.110619469,0.024652339,0.465233881,0.245891277,0.981036662,0.711125158,0.880478088,0.119521912,0,0.02,0.187782805,0.812217195
51760040700,2663,0.900488171,0.046939542,0.020653398,0.029290274,0.009763425,0.023282013,0.023282013,0.018775817,0.033045437,0.413819001,0.126924521,0.117536613,0.037176117,0.063837777,0.089372888,0.028914758,75553,0.016706444,0.015115354,0.063643596,0.071599045,0.150357995,0.173428799,0.134447096,0.216388226,0.051710422,0.106603023,0.010947368,0.030736842,0.070315789,0.131368421,0.034105263,0.447157895,0.275368421,0.958315789,0.722526316,0.906272531,0.093727469,0.046,0.07,0.428003182,0.571996818
51760040800,1563,0.835572617,0.041586692,0.033269354,0.044785669,0.013435701,0.010236724,0.021753039,0.026871401,0.06078055,0.24184261,0.164427383,0.166346769,0.088931542,0.055662188,0.104286628,0.027511196,62632,0.035108959,0.035108959,0.101694915,0.102905569,0.088377724,0.222760291,0.147699758,0.13559322,0.066585956,0.064164649,0.012546125,0.018450185,0.132841328,0.163837638,0.047232472,0.379335793,0.245756458,0.96900369,0.625092251,0.963827305,0.036172695,0,0,0.520581114,0.479418886
51760040900,2522,0.829896907,0.119349722,0.007533703,0.019429025,0.042030135,0.026566217,0.041633624,0.019825535,0.076923077,0.444885012,0.124504362,0.069785884,0.032117367,0.034496431,0.065424266,0.021808089,63125,0.040510128,0.026256564,0.023255814,0.102775694,0.203300825,0.189797449,0.11627907,0.147786947,0.091522881,0.058514629,0.022,0.0075,0.1065,0.115,0.019,0.4585,0.2715,0.9705,0.73,0.978707783,0.021292217,0,0,0.364591148,0.635408852
51760041000,2451,0.908200734,0.029375765,0.044471644,0.015095879,0.0375357,0.026927785,0.026519788,0.015095879,0.093431253,0.345573235,0.076703386,0.129742962,0.067319461,0.072215422,0.078335373,0.022031824,117875,0.024772915,0,0.032204789,0.074318745,0.103220479,0.111478117,0.078447564,0.189925681,0.136251032,0.249380677,0,0,0.044852192,0.081549439,0.024974516,0.494393476,0.354230377,1,0.848623853,0.839223839,0.160776161,0.028,0.118,0.552436003,0.447563997
51760041100,3623,0.799337566,0.144631521,0.016008832,0.024841292,0.023185206,0.022909191,0.014352746,0.02539332,0.202042506,0.428374275,0.081424234,0.07479989,0.04692244,0.033949765,0.04250621,0.004140215,59783,0.091478697,0.089598997,0.088345865,0.04887218,0.118421053,0.170426065,0.077694236,0.196741855,0.053884712,0.064536341,0.008914729,0.055426357,0.054651163,0.145348837,0.087596899,0.464728682,0.183333333,0.935658915,0.648062016,0.846235419,0.153764581,0,0.005,0.213032581,0.786967419
51760041200,1401,0.869379015,0.087080657,0.028551035,0.029978587,0.006423983,0.004996431,0.002855103,0.070663812,0.275517488,0.394718059,0.054960742,0.083511777,0.043540328,0.021413276,0.029264811,0.01213419,48750,0.027310924,0.086134454,0.105042017,0.151260504,0.136554622,0.155462185,0.168067227,0.050420168,0.067226891,0.052521008,0.001116071,0.005580357,0.098214286,0.216517857,0.030133929,0.368303571,0.280133929,0.993303571,0.6484375,0.967479675,0.032520325,0.071,0,0.43697479,0.56302521
51760041300,2831,0.362769339,0.575415048,0.027905334,0.038855528,0.038149064,0.032144119,0.026845638,0.046979866,0.173083716,0.189332391,0.114800424,0.070646415,0.079477217,0.068527022,0.104556694,0.038149064,36750,0.148270181,0.124382208,0.109555189,0.094728171,0.129324547,0.154859967,0.124382208,0.107907743,0,0.006589786,0.052250388,0.079151578,0.200206932,0.191929643,0.07242628,0.256078634,0.147956544,0.868598034,0.404035178,0.858557284,0.141442716,0.054,0.002,0.515650741,0.484349259
51760041400,2361,0.481152054,0.480304956,0.018212622,0.017789072,0.02583651,0.039390089,0.042354934,0.032613299,0.061414655,0.293096146,0.10292249,0.10969928,0.078780178,0.053367217,0.091063109,0.045743329,48750,0.031578947,0.038947368,0.093684211,0.096842105,0.244210526,0.212631579,0.074736842,0.101052632,0.066315789,0.04,0.022281167,0.08806366,0.220689655,0.212201592,0.060477454,0.255702918,0.140583554,0.889655172,0.396286472,0.896226415,0.103773585,0,0.091,0.609473684,0.390526316
51760041600,1516,0.623350923,0.307387863,0.044854881,0.002638522,0.028364116,0.015831135,0.025065963,0.009234828,0.029683377,0.227572559,0.144459103,0.126649077,0.050791557,0.125989446,0.11939314,0.063984169,83239,0.009389671,0.021909233,0.057902973,0.050078247,0.081377152,0.228482003,0.172143975,0.179968701,0.126760563,0.07198748,0.008136095,0.037721893,0.13683432,0.205621302,0.032544379,0.300295858,0.278846154,0.954142012,0.579142012,0.963800905,0.036199095,0,0,0.871674491,0.128325509
51760050100,2901,0.848672871,0.096863151,0.024474319,0,0.054119269,0.038607377,0.035849707,0.028610824,0.029300241,0.247156153,0.107204412,0.100654947,0.046190969,0.133402275,0.09962082,0.057566356,68125,0.07314075,0.052243393,0.119852489,0.065765212,0.092808851,0.130915796,0.13275968,0.145052243,0.061462815,0.125998771,0.019067797,0.027966102,0.091101695,0.218644068,0.025,0.356355932,0.261864407,0.952966102,0.618220339,0.973086124,0.026913876,0,0.021,0.505224339,0.494775661
51760050200,3198,0.943714822,0.001563477,0.039399625,0.008130081,0.088492808,0.054721701,0.030644153,0.008130081,0.024390244,0.301125704,0.144777986,0.11507192,0.038774234,0.059412133,0.06441526,0.03220763,108594,0.002741604,0.023303633,0.052090473,0.026730637,0.06442769,0.145990404,0.132967786,0.215901302,0.191912269,0.143934202,0.012608353,0.016154452,0.0535855,0.071710008,0.042553191,0.475177305,0.32821119,0.971237195,0.803388495,0.952349869,0.047650131,0,0,0.842357779,0.157642221
51760050300,1441,0.979875087,0,0.011797363,0.022206801,0.043719639,0.026370576,0.028452464,0.020818876,0.047883414,0.27480916,0.119361554,0.104788341,0.073560028,0.070784178,0.076335878,0.095766829,101750,0.033457249,0.027261462,0.054522924,0.017348203,0.05204461,0.194547708,0.116480793,0.201982652,0.092936803,0.209417596,0.01,0,0.033333333,0.103333333,0.025833333,0.445833333,0.381666667,0.99,0.8275,0.972289157,0.027710843,0.031,0,0.499380421,0.500619579
51760050400,2748,0.942503639,0.012008734,0.004366812,0.00727802,0.082969432,0.04294032,0.053129549,0.016375546,0,0.136098981,0.189956332,0.092066958,0.132823872,0.0713246,0.092066958,0.047671033,153056,0.014728682,0.019379845,0.008527132,0.056589147,0.031007752,0.08372093,0.131007752,0.153488372,0.102325581,0.399224806,0.005427408,0,0.056535504,0.082315694,0.026232474,0.433288105,0.396200814,0.994572592,0.829488919,0.942982456,0.057017544,0.023,0,0.913178295,0.086821705
51760050500,4871,0.793676863,0.086840485,0.086019298,0.056251283,0.026688565,0.022582632,0.025867378,0.36378567,0.128926299,0.096078834,0.04968179,0.098337097,0.040648737,0.042907001,0.067132006,0.030383905,131161,0.00952381,0.033766234,0.025108225,0.038095238,0.082251082,0.098701299,0.146320346,0.148051948,0.126406926,0.291774892,0.016152019,0.022327791,0.047505938,0.079809976,0.032779097,0.456532067,0.344893112,0.96152019,0.801425178,0.889830508,0.110169492,0.028,0,0.87012987,0.12987013
51760060200,2652,0.137254902,0.806561086,0.004901961,0.031674208,0.03092006,0.078054299,0.080693816,0.038461538,0.111236802,0.189291101,0.117269985,0.097662142,0.108597285,0.050904977,0.043740573,0.042609351,35733,0.083028083,0.058608059,0.218559219,0.129426129,0.189255189,0.163614164,0.064713065,0.078144078,0.007326007,0.007326007,0.035958904,0.184360731,0.416666667,0.153538813,0.03652968,0.118721461,0.054223744,0.779680365,0.172945205,0.847826087,0.152173913,0,0.104,0.340659341,0.659340659
51760060400,5748,0.252087683,0.704070981,0.004001392,0.043667363,0.040709812,0.060890745,0.048886569,0.057411273,0.0361865,0.135177453,0.290883786,0.077418232,0.074982603,0.053757829,0.072546973,0.04157968,32477,0.153191489,0.087234043,0.115957447,0.178723404,0.121276596,0.131382979,0.067553191,0.084574468,0.023404255,0.036702128,0.058227848,0.119677791,0.372151899,0.201380898,0.066283084,0.099424626,0.082853855,0.822094361,0.182278481,0.838163174,0.161836826,0,0.088,0.401595745,0.598404255
51760060500,6395,0.530258014,0.435496482,0.006880375,0.00719312,0.046598905,0.04112588,0.045191556,0.037372948,0.068647381,0.173103987,0.134636435,0.147771697,0.043158718,0.091790461,0.101172791,0.045817045,51176,0.121726822,0.042816702,0.122080679,0.097664544,0.107218684,0.151450814,0.095541401,0.132342534,0.060509554,0.068648266,0.014177111,0.069241833,0.158208342,0.177316622,0.068830902,0.267926854,0.244298336,0.916581056,0.51222519,0.897998093,0.102001907,0.065,0.054,0.45576787,0.54423213
51760060600,2601,0.869665513,0.097270281,0.014609765,0.00307574,0.08958093,0.037677816,0.036908881,0.00307574,0.005767013,0.163014225,0.196847366,0.164936563,0.088427528,0.053056517,0.106497501,0.007304883,80658,0.033276451,0.007679181,0.07337884,0.063139932,0.109215017,0.195392491,0.113481229,0.175767918,0.077645051,0.151023891,0,0.080427708,0.074384007,0.175732218,0.059507206,0.340771734,0.269177127,0.919572292,0.609948861,0.935355148,0.064644852,0.019,0,0.833617747,0.166382253
51760060700,5990,0.106343907,0.813856427,0,0.027378965,0.08130217,0.05409015,0.112186978,0.083138564,0.059098497,0.18163606,0.080133556,0.151419032,0.085475793,0.035392321,0.058597663,0.012353923,30616,0.22278481,0.10278481,0.118481013,0.094683544,0.169113924,0.224303797,0.045063291,0.019240506,0.003544304,0,0.045690834,0.170725034,0.41997264,0.245690834,0.067305062,0.033105335,0.01751026,0.783584131,0.050615595,0.913506013,0.086493987,0,0.049,0.239493671,0.760506329
51760060800,3574,0.259373251,0.64045887,0.001119194,0.239507555,0.051762731,0.102686066,0.085338556,0.090095132,0.054001119,0.094571908,0.152210409,0.118914382,0.042529379,0.094571908,0.088975937,0.012031337,28214,0.122123894,0.105309735,0.192035398,0.200884956,0.17699115,0.139823009,0.039823009,0.02300885,0,0,0.153042688,0.20208901,0.318346957,0.207084469,0.006357856,0.065849228,0.047229791,0.644868302,0.113079019,0.889063729,0.110936271,0.043,0.016,0.273451327,0.726548673
51760060900,1435,0.57630662,0.32543554,0.022996516,0.344947735,0.08641115,0.092682927,0.120557491,0.057142857,0.024390244,0.205574913,0.068989547,0.144947735,0.055749129,0.075261324,0.029268293,0.03902439,24595,0.160839161,0.072261072,0.293706294,0.144522145,0.053613054,0.118881119,0.051282051,0.046620047,0.037296037,0.020979021,0.298423423,0.186936937,0.31981982,0.113738739,0.024774775,0.042792793,0.013513514,0.51463964,0.056306306,0.801869159,0.198130841,0.057,0.068,0.233100233,0.766899767
51760061000,6206,0.38978408,0.5051563,0.011279407,0.022881083,0.053657751,0.020625201,0.047051241,0.047856913,0.120689655,0.319690622,0.131485659,0.124073477,0.044634225,0.028359652,0.0459233,0.012246213,45000,0.093451569,0.03478854,0.088676671,0.147680764,0.192701228,0.190654843,0.135402456,0.076398363,0.013301501,0.026944065,0.010211028,0.0773769,0.207397322,0.203766735,0.04719764,0.363285682,0.090764693,0.912412072,0.454050374,0.928729807,0.071270193,0,0.045,0.196793997,0.803206003
51760070100,5348,0.860695587,0.120979806,0.012902019,0.012528048,0.045250561,0.019633508,0.041884817,0.021503366,0.036649215,0.098541511,0.132385939,0.108825729,0.105646971,0.113874346,0.168100224,0.073111444,94291,0.03815261,0.010843373,0.053815261,0.061445783,0.081927711,0.118072289,0.174297189,0.244578313,0.067871486,0.148995984,0.004926108,0.042319749,0.131213614,0.165248545,0.084863412,0.291312136,0.280116435,0.952754142,0.571428571,0.9215396,0.0784604,0,0.141,0.737349398,0.262650602
